internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year,date
CATLATERALDAMAGEREMEOWSTERED,Catlateral Damage: Remeowstered,/game/catlateral-damage-remeowstered/,g2ligKBaljUbLwiAhwvFbhB6jCHiBtnvCReif261hys%3D,1,234663,3.74,14.99,1,75.050033,0,Very Positive,98,276,1237730,1631664000,1770661705,6.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1237730/capsule_231x87.jpg?t=1745442078,2021-09-15 00:00:00+00:00,2021,09/15/21
LASTDAYSOFLAZARUS,Last Days of Lazarus,/game/last-days-of-lazarus/,LS9%2BjBvAeNzaVZi5rXXM43kwFNe8MBM5pXUm%2Fo7m82s%3D,1,248125,3.74,14.99,1,75.050033,0,Very Positive,88,154,1359920,1655856000,1770057884,5.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1359920/capsule_231x87.jpg?t=1762609669,2022-06-22 00:00:00+00:00,2022,06/22/22
ONSENMASTER,Onsen Master,/game/onsen-master/,Hg5fh81gLEqXXx29pxL9nyfjoXx637%2FimPcP8duZ3dw%3D,1,250567,3.74,14.99,1,75.050033,0,Mixed,55,18,1334780,1661990400,1770577572,2.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1334780/capsule_231x87.jpg?t=1680723007,2022-09-01 00:00:00+00:00,2022,09/01/22
PUNCHABUNCH,Punch A Bunch,/game/punch-a-bunch/,Isbe0mperYRpWKpDVDdscBb3YDYkzLUlxodufE64DxQ%3D,1,256373,3.74,14.99,1,75.050033,0,Mostly Positive,75,936,1512590,1674172800,1770661822,6.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1512590/e9521b80df67f87debe8ffeed6be5235ecbeb2c9/capsule_231x87.jpg?t=1767918841,2023-01-20 00:00:00+00:00,2023,01/20/23
FARWORLDPIONEERS,Farworld Pioneers,/game/farworld-pioneers/,7x%2BaQiFBoF7WodWTGNr3Ivv%2Bz5z6mPRQ3uhFz7PBHxU%3D,1,263002,3.74,14.99,1,75.050033,0,Mostly Negative,37,607,1363900,1685404800,1770673116,6.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1363900/capsule_231x87.jpg?t=1739399085,2023-05-30 00:00:00+00:00,2023,05/30/23
CELEBRITYKOMBAT,Celebrity Kombat,/game/celebrity-kombat/,BHpbIsFobA%2Fw0e%2FObwL1McVnX2XQzXUBCLpHYLhoYTg%3D,1,273413,3.74,14.99,1,75.050033,0,Mixed,66,66,2240390,1692403200,1770668620,2.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2240390/capsule_231x87.jpg?t=1742916808,2023-08-19 00:00:00+00:00,2023,08/19/23
AETERNOBLADEIIINFINITY,AeternoBlade II: Infinity,/game/aeternoblade-ii-infinity/,25sjVa8X%2FHi7GmRmGaKv4GqCI7I%2FbwTi%2FSEq6IJNbK8%3D,1,282376,3.74,14.99,1,75.050033,0,Mostly Positive,78,42,1249070,1707177600,1770667369,2.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1249070/capsule_231x87.jpg?t=1707569593,2024-02-06 00:00:00+00:00,2024,02/06/24
SELATRIA,Selatria,/game/selatria/,JVEvAHCe3AfQdQWOmfSwAr0OSA2WiYbiFGVbpWprj2s%3D,1,290477,3.74,14.99,1,75.050033,0,,0,0,1052040,1724198400,1770673469,2.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1052040/capsule_231x87.jpg?t=1766734416,2024-08-21 00:00:00+00:00,2024,08/21/24
SWORDOFTHESTARSIIENHANCEDEDITION,Sword of the Stars II Enhanced Edition,,rx6CkNJ1aemte9tBLd%2F4ktllgIosoiitNrQq5lekTbE%3D,1,93933,4.99,19.99,1,75.037519,0,Mixed,44,678,42990,0,1770668084,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/42990/capsule_231x87.jpg?t=1710237755,1970-01-01 00:00:00+00:00,1970,01/01/70
DUKENUKEMFOREVER,Duke Nukem Forever,/game/duke-nukem-forever/,FGJSCQuRi3AybJO%2BqcvOPG38JDVWZsycUEAa%2BV%2FLEa0%3D,1,292,4.99,19.99,1,75.037519,54,Mixed,66,3740,57900,1307923200,1770320031,6.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/57900/capsule_231x87.jpg?t=1752189562,2011-06-13 00:00:00+00:00,2011,06/13/11
BORDERLANDS2,Borderlands 2,/game/borderlands-2/,y9vH5Xf2O3lmQzX8IprLnYJ8PT7C2MafD4gPIMz7y%2Fs%3D,1,88304,4.99,19.99,1,75.037519,89,Very Positive,90,121660,49520,1347840000,1770319305,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/49520/capsule_231x87.jpg?t=1751931279,2012-09-17 00:00:00+00:00,2012,09/17/12
DEPTH,Depth,/game/depth/,Pc1Cr2uZN970RUK6qIdmGJd6%2BU6Sb8Z8vQkIEg1pXXE%3D,1,132561,4.99,19.99,1,75.037519,65,Very Positive,90,9975,274940,1414972800,1770680594,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/274940/32133ed39b0dda23a1d27e43e52520e3be0376bd/capsule_231x87.jpg?t=1763685233,2014-11-03 00:00:00+00:00,2014,11/03/14
WORLDSHIPSIMULATOR,World Ship Simulator,/game/world-ship-simulator/,%2Bc4t%2B15qJmnMyC6dhj%2FmMbEOIWkdfZFF4ih6S1lCCv0%3D,1,147024,4.99,19.99,1,75.037519,0,Very Negative,17,177,403980,1447718400,1769751974,4.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/403980/capsule_231x87.jpg?t=1726150481,2015-11-17 00:00:00+00:00,2015,11/17/15
EVERYBODYSGONETOTHERAPTURE,Everybody's Gone to the Rapture,/game/everybodys-gone-to-the-rapture/,OPT1EFiUbrurMuprnyXBwqOZ8ob5lJ4wgSJFFBH%2BM7E%3D,1,151568,4.99,19.99,1,75.037519,76,Mixed,68,1763,417880,1460592000,1770661772,7.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/417880/capsule_231x87.jpg?t=1750948167,2016-04-14 00:00:00+00:00,2016,04/14/16
CARNIVALGAMESVR,Carnival Games VR,/game/carnival-games-vr/,L4rya2mcrBYcnEAsRU9swSTZcvLuqi5oiuMb4m2duvk%3D,1,158368,4.99,19.99,1,75.037519,0,Mixed,50,210,458920,1477526400,1770330045,5.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/458920/capsule_231x87.jpg?t=1568755246,2016-10-27 00:00:00+00:00,2016,10/27/16
BIOSHOCKREMASTERED,BioShock Remastered,/game/bioshock-remastered/,gBbk9hr32GKaH5d%2BSmsif%2FhZ9Riorq8uaHWBJQaISuk%3D,1,158615,4.99,19.99,1,75.037519,0,Very Positive,81,25161,409710,1473897600,1770329922,5.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/409710/capsule_231x87.jpg?t=1740443728,2016-09-15 00:00:00+00:00,2016,09/15/16
SENRANKAGURABONAPPTITFULLCOURSE,SENRAN KAGURA Bon Apptit! - Full Course,,Ufs6BSwt%2FGXnmlfBDWT0wBkxkiM9g5VO%2FCfiioDot2E%3D,1,162161,4.99,19.99,1,75.037519,0,Very Positive,92,977,514310,0,1770756306,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/514310/capsule_231x87.jpg?t=1740082404,1970-01-01 00:00:00+00:00,1970,01/01/70
YUGIOHLEGACYOFTHEDUELIST,Yu-Gi-Oh! Legacy of the Duelist,/game/yu-gi-oh-legacy-of-the-duelist/,zQoVfu8kE1NQEihJc4MDG2o%2BgoezLFhdbZsFl7jiMaM%3D,1,163797,4.99,19.99,1,75.037519,0,Very Positive,81,2041,480650,1481068800,1770680748,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/480650/capsule_231x87.jpg?t=1737487867,2016-12-07 00:00:00+00:00,2016,12/07/16
NITROPLUSBLASTERZHEROINESINFINITEDUEL,Nitroplus Blasterz: Heroines Infinite Duel,/game/nitroplus-blasterz-heroines-infinite-duel/,R4irS1xjfGIN3%2B1D0BXOj%2F%2F9IHrsRQ0d6uozq22lBP8%3D,1,163850,4.99,19.99,1,75.037519,63,Very Positive,90,980,482450,1481155200,1770755764,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/482450/capsule_231x87.jpg?t=1741824648,2016-12-08 00:00:00+00:00,2016,12/08/16
ROBINSONTHEJOURNEY,Robinson: The Journey,/game/robinson-the-journey/,Cfckm89OdDnX%2BbOUi1vUUDDq%2BAnUWo5MhgaPPKCSqo4%3D,1,165913,4.99,19.99,1,75.037519,0,Mixed,57,509,579820,1486512000,1770705785,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/579820/capsule_231x87.jpg?t=1505808553,2017-02-08 00:00:00+00:00,2017,02/08/17
TUROK2SEEDSOFEVIL,Turok 2: Seeds of Evil,/game/turok-2-seeds-of-evil/,%2BM9M5ermXdXqTSYSvFLpW0ew%2F3icBcb7aO%2BNnpYn0G0%3D,1,167431,4.99,19.99,1,75.037519,0,Very Positive,91,1564,405830,918518400,1769898994,4.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/405830/capsule_231x87.jpg?t=1764709041,1999-02-09 00:00:00+00:00,1999,02/09/99
VRDUNGEONKNIGHT,VR Dungeon Knight,,mP8Q3q%2FK3GDvo29DeMEnLjAjT43ZDnDidVG%2Fb8gJQtg%3D,1,168418,4.99,19.99,1,75.037519,0,Mostly Positive,74,1343,566860,0,1770498572,5.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/566860/capsule_231x87.jpg?t=1663322007,1970-01-01 00:00:00+00:00,1970,01/01/70
THEESCAPISTS2,The Escapists 2,/game/the-escapists-2/,C3DmpaY6jx0DZVz3lpyu5d39OyOvHlJVfkCK8%2FWqiAw%3D,1,170783,4.99,19.99,1,75.037519,75,Very Positive,91,11119,641990,1503273600,1770075300,6.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/641990/capsule_231x87.jpg?t=1764006025,2017-08-21 00:00:00+00:00,2017,08/21/17
THEELDERSCROLLSONLINE,The Elder Scrolls Online,/game/the-elder-scrolls-online/,wNWpP2PX%2FvmSV51fAa8T%2F7jgyoT%2Bpr%2Fdfi5qus143cY%3D,1,186966,4.99,19.99,1,75.037519,71,Very Positive,81,72882,306130,1396569600,1770680113,7.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/306130/f38d05973ad01d20a0c9a49446a80017cb5f8f7d/capsule_231x87.jpg?t=1767723807,2014-04-04 00:00:00+00:00,2014,04/04/14
NARUTOTOBORUTOSHINOBISTRIKER,NARUTO TO BORUTO: SHINOBI STRIKER,/game/naruto-to-boruto-shinobi-striker/,8jOc83n5FK%2F0lNdNY4cznIGL3DzYPrcLcaVp37Xa0YA%3D,1,189679,4.99,19.99,1,75.037519,66,Very Positive,85,17529,633230,1535587200,1770680268,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/633230/capsule_231x87.jpg?t=1763679636,2018-08-30 00:00:00+00:00,2018,08/30/18
RIGIDFORCEALPHA,Rigid Force Alpha,/game/rigid-force-alpha/,%2FOb9Aj8SuphwooM6UYi0%2FfrBY0iz4wUyPpn1YT3Z4ZA%3D,1,191534,4.99,19.99,1,75.037519,69,Mostly Positive,78,113,724390,1535673600,1769746089,6.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/724390/capsule_231x87.jpg?t=1667036211,2018-08-31 00:00:00+00:00,2018,08/31/18
OUTLAWSOFTHEOLDWEST,Outlaws of the Old West,,wQUaZnX8AL5k5ZltgwHTK1cPy57oTu8qb4rxcRdo84g%3D,1,199383,4.99,19.99,1,75.037519,0,Mixed,58,2937,840800,0,1770408082,5.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/840800/capsule_231x87.jpg?t=1768516990,1970-01-01 00:00:00+00:00,1970,01/01/70
WETHEREVOLUTION,We. The Revolution,/game/we-the-revolution/,%2FS%2BlxzvKkAK0fBtPb6KE8tXv5b9dTqv6lRNCrRWhKkQ%3D,1,198561,4.99,19.99,1,75.037519,75,Mostly Positive,75,1841,736850,1553126400,1770494384,7.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/736850/e103a36703f4fbdc6be05da97228e75a34420938/capsule_231x87_alt_assets_1.jpg?t=1770487124,2019-03-21 00:00:00+00:00,2019,03/21/19
CRYSTALCRISIS,Crystal Crisis,/game/crystal-crisis/,n%2FR%2BOvjJwu%2FNaYm6yo3NnLPc4BPcDvVF8P8tcEl%2FmkI%3D,1,203107,4.99,19.99,1,75.037519,0,Very Positive,81,122,447700,1564531200,1770662224,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/447700/capsule_231x87.jpg?t=1589887050,2019-07-31 00:00:00+00:00,2019,07/31/19
MONSTERSANCTUARY,Monster Sanctuary,/game/monster-sanctuary/,7n2lFWHfw%2Biwa29g7HmP7M%2FvYYsBcptGgfFxtEvLatw%3D,1,204357,4.99,19.99,1,75.037519,81,Very Positive,93,4816,814370,1607385600,1770075599,7.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/814370/capsule_231x87.jpg?t=1762774523,2020-12-08 00:00:00+00:00,2020,12/08/20
VIRGOVERSUSTHEZODIAC,Virgo Versus The Zodiac,/game/virgo-versus-the-zodiac/,GByIMFui4qt%2FDvJwVOnEBBKjjzSF8DfAGChERWJUcuU%3D,1,209120,4.99,19.99,1,75.037519,80,Very Positive,92,777,920320,1576108800,1770681745,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/920320/capsule_231x87.jpg?t=1734799264,2019-12-12 00:00:00+00:00,2019,12/12/19
COOKSERVEDELICIOUS3,"Cook, Serve, Delicious! 3?!",/game/cook-serve-delicious-3/,SWZU1iDqdZH0C7IY3s3vY7S0df87c9J4DPLc37QlTqU%3D,1,209821,4.99,19.99,1,75.037519,79,Very Positive,93,1723,1000030,1602633600,1770320211,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1000030/96671a66567b407c383fe5e84ecb81f0960b1dbd/capsule_231x87.jpg?t=1756841213,2020-10-14 00:00:00+00:00,2020,10/14/20
CURIOUSEXPEDITION2,Curious Expedition 2,/game/curious-expedition-2/,EVdS%2FOH3kkGRtPjDyDcW9Zm9bF%2FGj0AVEtFDNSnAdhI%3D,1,217112,4.99,19.99,1,75.037519,76,Very Positive,84,571,1040230,1611792000,1769899246,6.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1040230/capsule_231x87.jpg?t=1745320591,2021-01-28 00:00:00+00:00,2021,01/28/21
NEONABYSS,Neon Abyss,/game/neon-abyss/,KgRl5eTsoIkD4vaxmE3ctig6211zoAeDmTlM1eHEjus%3D,1,218055,4.99,19.99,1,75.037519,74,Very Positive,86,3285,788100,1594684800,1770680746,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/788100/capsule_231x87.jpg?t=1762780723,2020-07-14 00:00:00+00:00,2020,07/14/20
CODEOFPRINCESSEX,Code of Princess EX,/game/code-of-princess-ex/,lBisARnDoRTUxD1JaM7krz00Tv%2F1uxA1kfgugcClVPQ%3D,1,221128,4.99,19.99,1,75.037519,0,Mixed,52,57,711380,1601596800,1770663559,2.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/711380/capsule_231x87.jpg?t=1601655299,2020-10-02 00:00:00+00:00,2020,10/02/20
CALLTOARMSDELUXEEDITION,Call to Arms Deluxe Edition,,X%2BDc4UQ%2FSnytHgKFdLob3%2FbkifvwQACR9dAjbeYVUlc%3D,1,145158,4.99,19.99,1,75.037519,0,Very Positive,80,17201,71635,0,1770662908,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/71635/capsule_231x87.jpg?t=1608685989,1970-01-01 00:00:00+00:00,1970,01/01/70
WOBBLEDOGS,Wobbledogs,,b95Hae%2FqihmzQ1P%2BjiL1Qqb9yTMcrcMCKI7rodZ12DM%3D,1,225598,4.99,19.99,1,75.037519,0,Overwhelmingly Positive,98,10980,1424330,0,1770750942,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1424330/capsule_231x87.jpg?t=1763465016,1970-01-01 00:00:00+00:00,1970,01/01/70
THETENANTS,The Tenants,/game/the-tenants/,btwCrFqSI0GBPPLB6EUpXk1hO3EI2qK83OHHT2Lo0uA%3D,1,223095,4.99,19.99,1,75.037519,0,Mostly Positive,79,3632,1009560,1666224000,1770680791,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1009560/dac3ab919039bc074d4c7d364bd6ab8035549892/capsule_231x87.jpg?t=1767861589,2022-10-20 00:00:00+00:00,2022,10/20/22
SHADOWMANREMASTERED,Shadow Man Remastered,/game/shadow-man-remastered/,aGo1wvTzNuOL6j98sRg%2BApDr3SDuQh1sxvut0EaR2Kk%3D,1,228592,4.99,19.99,1,75.037519,67,Very Positive,94,1297,1413870,1618444800,1769899176,6.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1413870/capsule_231x87.jpg?t=1737052099,2021-04-15 00:00:00+00:00,2021,04/15/21
TRIBESOFMIDGARD,Tribes of Midgard,/game/tribes-of-midgard/,XPkTR9ZlepdYBisWLDJIvm5afktm8CEL4vfXqWcqNfI%3D,1,230839,4.99,19.99,1,75.037519,73,Mostly Positive,74,6715,858820,1627344000,1770680727,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/858820/capsule_231x87.jpg?t=1768255458,2021-07-27 00:00:00+00:00,2021,07/27/21
FALLOW,Fallow,/game/fallow/,CiARjrUYa3erxDlpyG7KT3oOsZB7nD3jvpTFEugy1Rg%3D,1,233848,4.99,19.99,1,75.037519,0,Very Positive,97,116,1659590,1629849600,1770662262,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1659590/capsule_231x87.jpg?t=1629906630,2021-08-25 00:00:00+00:00,2021,08/25/21
SPIDERSAURS,Spidersaurs,/game/spidersaurs/,ZXZe2JuL88Yu34eqJevwzi8MLJVxegPWQyuVib%2BvKRw%3D,1,248844,4.99,19.99,1,75.037519,0,Mostly Positive,74,50,1191620,1657756800,1770663568,2.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1191620/capsule_231x87.jpg?t=1680646234,2022-07-14 00:00:00+00:00,2022,07/14/22
DRAGONBALLTHEBREAKERS,DRAGON BALL: THE BREAKERS,/game/dragon-ball-the-breakers/,m53F7AhnWR6NeVBKH4gxEMeSLP670B6cj05o2doAbdg%3D,1,249526,4.99,19.99,1,75.037519,53,Mixed,54,2429,1276760,1665705600,1770681107,7.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1276760/6c5968e8d6f87e59b136ec753328ce0bc824d24f/capsule_231x87.jpg?t=1762511713,2022-10-14 00:00:00+00:00,2022,10/14/22
CAMPCANYONWOOD,Camp Canyonwood,/game/camp-canyonwood/,%2B3lHeasTHqpTyZ%2FRRepZO%2F0NQ0wmGoVAHgTDUuy%2BY3s%3D,1,249407,4.99,19.99,1,75.037519,0,Mixed,58,58,1374170,1708905600,1770779601,2.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1374170/capsule_231x87.jpg?t=1708967264,2024-02-26 00:00:00+00:00,2024,02/26/24
BLINDFATEEDONOYAMI,Blind Fate: Edo no Yami,/game/blind-fate-edo-no-yami/,4k%2BpW%2FPqAX58ks5WrNYSsutMCLvIZj%2BFKurWuhzg6f4%3D,1,250270,4.99,19.99,1,75.037519,54,Mixed,64,123,1294880,1663200000,1770671960,7.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1294880/capsule_231x87.jpg?t=1728483519,2022-09-15 00:00:00+00:00,2022,09/15/22
SUPERCANEMAGICZEROLEGENDOFTHECANECANE,Super Cane Magic ZERO - Legend of the Cane Cane,,A%2BNsBBuaFkcsmxfS0nxGH1U8nScbVVHqoRksb%2F%2BVsjw%3D,1,255087,4.99,19.99,1,75.037519,0,Very Positive,88,367,336440,0,1770662007,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/336440/capsule_231x87.jpg?t=1719822910,1970-01-01 00:00:00+00:00,1970,01/01/70
WEAREOFK,We Are OFK,/game/we-are-ofk/,f7nePIK7G4t5JlD8rMlQ088lcD9myI6z7kzyu7LPN9U%3D,1,264686,4.99,19.99,1,75.037519,75,Very Positive,92,253,1490340,1660780800,1770320192,7.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1490340/e2128a5c715bff15a1ee02f060a1f27bc5e54a04/capsule_231x87.jpg?t=1770270259,2022-08-18 00:00:00+00:00,2022,08/18/22
OFFROADMECHANICSIMULATOR,Offroad Mechanic Simulator,/game/offroad-mechanic-simulator/,iys7x3yY%2Fz1zcZ8%2FwoIE9Y1w%2FKFvW5fk1z%2FC0X7xgHM%3D,1,268117,4.99,19.99,1,75.037519,0,Mostly Positive,71,219,1387500,1690156800,1770611364,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1387500/capsule_231x87.jpg?t=1761041196,2023-07-24 00:00:00+00:00,2023,07/24/23
SUPERCRAZYRHYTHMCASTLE,Super Crazy Rhythm Castle,/game/super-crazy-rhythm-castle/,OxIltCkqkyLeQjsQI1j0%2BypKmnWujurkiNu0khbG7Fc%3D,1,267363,4.99,19.99,1,75.037519,0,Mostly Positive,77,333,1812560,1699920000,1770662699,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1812560/capsule_231x87.jpg?t=1769071965,2023-11-14 00:00:00+00:00,2023,11/14/23
LEVELZEROEXTRACTION,Level Zero Extraction,/game/level-zero-extraction/,ukZJi8Sd8VJk99OLlJHPjb43ytu74N5ESVabn%2BBjsFo%3D,1,288817,4.99,19.99,1,75.037519,0,Mixed,52,1542,1456940,1738108800,1770661972,6.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1456940/68cf4ea2120c0c04b4d58bc622f3a8ae3a0e8cdf/capsule_231x87.jpg?t=1765362517,2025-01-29 00:00:00+00:00,2025,01/29/25
BIOSHOCK,BioShock,/game/bioshock/,7OKT5vjgeNTOpZUf6NTct4pDEozvxfM3KwdevolT%2FCE%3D,1,128,4.99,19.99,1,75.037519,96,Very Positive,93,12514,7670,1187654400,1770319485,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/7670/capsule_231x87.jpg?t=1730172622,2007-08-21 00:00:00+00:00,2007,08/21/07
CRITTERCAF,Critter Caf,,JhTvF2RXm62t8RN8ViSCA14g0%2BAxh58fpyPEyzQJAWs%3D,1,294895,4.99,19.99,1,75.037519,0,Mostly Positive,74,218,2367610,0,1770755941,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2367610/84f0c6e00d72b3db2ece133df21db15d773354c2/capsule_231x87.jpg?t=1766419951,1970-01-01 00:00:00+00:00,1970,01/01/70
DIMENSIONS,Dimensions,/game/dimensions/,O8JdCoVquDU%2FZep%2BfcGnO3YbvheXURgDJyJKETu9x%2FA%3D,1,279430,4.99,19.99,1,75.037519,0,Mixed,48,27,2559050,1723507200,1769637830,0.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2559050/ace3390df5bc3dc7ec90fe576c09aac61635a88a/capsule_231x87.jpg?t=1736548246,2024-08-13 00:00:00+00:00,2024,08/13/24
TOGETHERWEPLAYHELPMEHELPYOU,Together We Play: Help Me Help You,,XZlmx5EURCBf7LU4dUrvh1FsrIrd4mrQyozs5iZaqGM%3D,1,302077,4.99,19.99,1,75.037519,0,,0,0,3404170,0,1770579177,1.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3404170/31763c61fac23d3aa095f779d7390fb552c46539/capsule_231x87.jpg?t=1754598907,1970-01-01 00:00:00+00:00,1970,01/01/70
OLLIOLLIWORLD,OlliOlli World,/game/olliolli-world/,0Y7y%2FWp94MLp3KN16biAEXE%2B221CfoZACkpVrtF0mnI%3D,1,238475,4.99,19.99,1,75.037519,87,Very Positive,93,867,1190170,1644278400,1770320415,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1190170/capsule_231x87.jpg?t=1749136439,2022-02-08 00:00:00+00:00,2022,02/08/22
SONOFAWITCH,Son of a Witch,/game/son-of-a-witch/,CgfV%2BaLCrw2sGd%2FstsWWrgRJd%2BOBMxsSwbOpIsd89Hs%3D,1,170741,5.99,23.99,1,75.031263,0,Very Positive,85,341,539400,1478736000,1769926084,4.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/539400/capsule_231x87.jpg?t=1770463899,2016-11-10 00:00:00+00:00,2016,11/10/16
DESCENDERS,Descenders,/game/descenders/,xbki%2FKMsK1OSUI%2BkpNwmSojIMwpB9YSB89ExWR91jLM%3D,1,178000,6.24,24.99,1,75.030012,78,Overwhelmingly Positive,95,10408,681280,1557187200,1770421438,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/681280/capsule_231x87.jpg?t=1764690930,2019-05-07 00:00:00+00:00,2019,05/07/19
HOTELTRANSYLVANIA3MONSTERSOVERBOARD,Hotel Transylvania 3: Monsters Overboard,/game/hotel-transylvania-3-monsters-overboard/,rLo2Q1v%2BbfwJ3ylSJ5DKJIPygf6Bz%2BGB%2B3h0IXPHHeQ%3D,1,189447,6.24,24.99,1,75.030012,0,Mixed,66,15,757600,1531180800,1770412766,1.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/757600/capsule_231x87.jpg?t=1668526180,2018-07-10 00:00:00+00:00,2018,07/10/18
EXECUTIVEASSAULT2,Executive Assault 2,/game/executive-assault-2/,tGalI1ONeff5h1ah9y7qgJZoKnfImWFd7PXXXsg2cJE%3D,1,193585,6.24,24.99,1,75.030012,0,Very Positive,83,1533,510500,1697587200,1770680529,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/510500/c5d7b5ad46aff4b20d1f69361a85751afc4bb906/capsule_231x87.jpg?t=1762877560,2023-10-18 00:00:00+00:00,2023,10/18/23
NOTFORBROADCAST,Not For Broadcast,/game/not-for-broadcast/,2PEqlgaq75vNuxMY%2Bv4H7yk1CCf9txcm22emFDfOp%2BQ%3D,1,210416,6.24,24.99,1,75.030012,82,Overwhelmingly Positive,95,5141,1147550,1643068800,1770680548,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1147550/capsule_231x87.jpg?t=1763649177,2022-01-25 00:00:00+00:00,2022,01/25/22
LANDSOFSORCERY,Lands of Sorcery,/game/lands-of-sorcery/,GP1SFRqFomQ0WnR03gKD8N1MHToOb9uEcsU%2BE3gBt%2Bo%3D,1,230426,6.24,24.99,1,75.030012,0,Mixed,69,52,1370370,1622419200,1769637452,0.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1370370/capsule_231x87.jpg?t=1743115667,2021-05-31 00:00:00+00:00,2021,05/31/21
NOTFORBROADCASTVR,Not For Broadcast VR,/game/not-for-broadcast-vr/,Av4Ocqx%2FvqUQjA%2BAq309IiKSoNgUO7umo74EXy4moKQ%3D,1,258677,6.24,24.99,1,75.030012,0,Mixed,41,58,2257770,1679529600,1770668183,2.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2257770/capsule_231x87.jpg?t=1752165936,2023-03-23 00:00:00+00:00,2023,03/23/23
